id,time,topic,type,indicator,value,frequency,unit
DEC02,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.61,monthly,°C
DEC02,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.67,monthly,°C
DEC03,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,20.25,monthly,°C
DEC03,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.79,monthly,°C
DEC03,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.07,monthly,°C
DEC03,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.27,monthly,°C
DEC04,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,20.93,monthly,°C
DEC04,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.23,monthly,°C
DEC04,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.29,monthly,°C
DEC04,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,22.08,monthly,°C
DE221,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,21.05,monthly,°C
DE221,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.75,monthly,°C
DE221,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.40,monthly,°C
DE221,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.40,monthly,°C
DE222,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,20.97,monthly,°C
DE222,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.57,monthly,°C
DE222,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.27,monthly,°C
DE222,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.27,monthly,°C
DE223,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,21.13,monthly,°C
DE223,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.69,monthly,°C
DE223,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.41,monthly,°C
DE223,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.41,monthly,°C
DE224,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,17.55,monthly,°C
DE224,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.15,monthly,°C
DE224,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.50,monthly,°C
DE224,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.66,monthly,°C
DE225,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,16.21,monthly,°C
DE225,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,20.97,monthly,°C
DE225,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.13,monthly,°C
DE225,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.47,monthly,°C
DE226,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,20.13,monthly,°C
DE226,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.77,monthly,°C
DE226,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.35,monthly,°C
DE226,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.21,monthly,°C
DE227,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,20.61,monthly,°C
DE227,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.71,monthly,°C
DE227,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.06,monthly,°C
DE227,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,22.07,monthly,°C
DE228,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.29,monthly,°C
DE228,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.71,monthly,°C
DE228,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.17,monthly,°C
DE228,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.93,monthly,°C
DE229,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,16.23,monthly,°C
DE229,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,19.43,monthly,°C
DE229,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,18.20,monthly,°C
DE229,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,18.29,monthly,°C
DED2D,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.51,monthly,°C
DED2D,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.47,monthly,°C
DED2D,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.90,monthly,°C
DED2D,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.92,monthly,°C
DED2E,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.71,monthly,°C
DED2E,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.09,monthly,°C
DED2E,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.19,monthly,°C
DED2E,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.09,monthly,°C
DED2F,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,15.59,monthly,°C
DED2F,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.01,monthly,°C
DED2F,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.32,monthly,°C
DED2F,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.30,monthly,°C
DED41,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.21,monthly,°C
DED41,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,20.97,monthly,°C
DED41,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.99,monthly,°C
DED41,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.96,monthly,°C
DED42,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,15.15,monthly,°C
DED42,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,20.97,monthly,°C
DED42,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,17.82,monthly,°C
DED42,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,17.81,monthly,°C
DE138,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,17.89,monthly,°C
DE138,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.87,monthly,°C
DE138,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.58,monthly,°C
DE138,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.86,monthly,°C
DE139,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.39,monthly,°C
DE139,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.01,monthly,°C
DE139,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.15,monthly,°C
DE139,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.79,monthly,°C
DE22A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.93,monthly,°C
DE22A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.25,monthly,°C
DE22A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.17,monthly,°C
DE22A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.14,monthly,°C
DE25A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.33,monthly,°C
DE25A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.95,monthly,°C
DE25A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.58,monthly,°C
DE25A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.55,monthly,°C
DE25B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.15,monthly,°C
DE25B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.85,monthly,°C
DE25B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.36,monthly,°C
DE25B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.21,monthly,°C
DED43,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,15.91,monthly,°C
DED43,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.33,monthly,°C
DED43,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.65,monthly,°C
DED43,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.09,monthly,°C
DED44,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,14.73,monthly,°C
DED44,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.09,monthly,°C
DED44,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,18.75,monthly,°C
DED44,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.13,monthly,°C
DED45,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.31,monthly,°C
DED45,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.65,monthly,°C
DED45,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.66,monthly,°C
DED45,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.81,monthly,°C
DED51,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,20.29,monthly,°C
DED51,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.91,monthly,°C
DED51,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.14,monthly,°C
DED51,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.91,monthly,°C
DE247,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,17.85,monthly,°C
DE247,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.45,monthly,°C
DE247,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.67,monthly,°C
DE247,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.89,monthly,°C
DE25C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.83,monthly,°C
DE25C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.31,monthly,°C
DE25C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.90,monthly,°C
DE25C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.99,monthly,°C
DE261,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,21.51,monthly,°C
DE261,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.25,monthly,°C
DE261,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,23.16,monthly,°C
DE261,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,23.73,monthly,°C
DE262,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,22.25,monthly,°C
DE262,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.25,monthly,°C
DE262,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.25,monthly,°C
DE262,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,22.25,monthly,°C
DE263,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,20.85,monthly,°C
DE263,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.67,monthly,°C
DE263,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.32,monthly,°C
DE263,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.38,monthly,°C
DE264,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,17.21,monthly,°C
DE264,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.99,monthly,°C
DE264,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.21,monthly,°C
DE264,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.41,monthly,°C
DE265,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,17.67,monthly,°C
DE265,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.77,monthly,°C
DE265,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.01,monthly,°C
DE265,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.89,monthly,°C
DE266,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,17.95,monthly,°C
DE266,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.31,monthly,°C
DE266,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.99,monthly,°C
DE266,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.08,monthly,°C
DE267,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.21,monthly,°C
DE267,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.75,monthly,°C
DE267,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.91,monthly,°C
DE267,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.90,monthly,°C
DE268,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.37,monthly,°C
DE268,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.57,monthly,°C
DE268,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.31,monthly,°C
DE268,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.53,monthly,°C
DE269,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,17.39,monthly,°C
DE269,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.21,monthly,°C
DE269,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.23,monthly,°C
DE269,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.21,monthly,°C
DE26A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,17.83,monthly,°C
DE26A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.17,monthly,°C
DE26A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.96,monthly,°C
DE26A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.11,monthly,°C
DE26B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.69,monthly,°C
DE26B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.79,monthly,°C
DE26B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.44,monthly,°C
DE26B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.62,monthly,°C
DE26C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.47,monthly,°C
DE26C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.43,monthly,°C
DE26C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.44,monthly,°C
DE26C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.15,monthly,°C
DE91A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,21.35,monthly,°C
DE91A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.13,monthly,°C
DE91A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.18,monthly,°C
DE91A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,22.09,monthly,°C
DE91B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.93,monthly,°C
DE91B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.95,monthly,°C
DE91B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.83,monthly,°C
DE91B,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,22.89,monthly,°C
DE91C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,15.17,monthly,°C
DE91C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.45,monthly,°C
DE91C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.04,monthly,°C
DE91C,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.39,monthly,°C
DE922,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.39,monthly,°C
DE922,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.63,monthly,°C
DE922,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.95,monthly,°C
DE922,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.97,monthly,°C
DE923,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.01,monthly,°C
DE923,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.01,monthly,°C
DE923,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.09,monthly,°C
DE923,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.07,monthly,°C
DE925,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.05,monthly,°C
DE925,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.95,monthly,°C
DE925,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.87,monthly,°C
DE925,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.85,monthly,°C
DE926,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,16.75,monthly,°C
DE926,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.05,monthly,°C
DE926,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.13,monthly,°C
DE926,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.29,monthly,°C
DE927,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.55,monthly,°C
DE927,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.91,monthly,°C
DE927,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.24,monthly,°C
DE927,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.15,monthly,°C
DE928,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.49,monthly,°C
DE928,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.29,monthly,°C
DE928,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.05,monthly,°C
DE928,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.29,monthly,°C
DE929,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.97,monthly,°C
DE929,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.23,monthly,°C
DE929,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.77,monthly,°C
DE929,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.80,monthly,°C
DE931,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.47,monthly,°C
DE931,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.93,monthly,°C
DE931,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.91,monthly,°C
DE931,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.69,monthly,°C
DE932,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,17.55,monthly,°C
DE932,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,20.17,monthly,°C
DE932,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.24,monthly,°C
DE932,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.33,monthly,°C
DEB15,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,17.39,monthly,°C
DEB15,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.03,monthly,°C
DEB15,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.66,monthly,°C
DEB15,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.91,monthly,°C
DE13A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.85,monthly,°C
DE13A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.11,monthly,°C
DE13A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.76,monthly,°C
DE13A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.11,monthly,°C
DE141,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.65,monthly,°C
DE141,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.45,monthly,°C
DE141,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.81,monthly,°C
DE141,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.53,monthly,°C
DE142,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,20.37,monthly,°C
DE142,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.81,monthly,°C
DE142,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.91,monthly,°C
DE142,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.85,monthly,°C
DE143,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.49,monthly,°C
DE143,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.89,monthly,°C
DE143,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.01,monthly,°C
DE143,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.05,monthly,°C
DE144,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,22.23,monthly,°C
DE144,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,25.75,monthly,°C
DE144,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,23.88,monthly,°C
DE144,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,24.33,monthly,°C
DE145,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.93,monthly,°C
DE145,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.17,monthly,°C
DE145,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.07,monthly,°C
DE145,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.85,monthly,°C
DE146,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,20.83,monthly,°C
DE146,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.61,monthly,°C
DE146,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.18,monthly,°C
DE146,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,22.17,monthly,°C
DE147,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,17.37,monthly,°C
DE147,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.41,monthly,°C
DE147,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.55,monthly,°C
DE147,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.67,monthly,°C
DE148,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,20.17,monthly,°C
DE148,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.17,monthly,°C
DE148,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.03,monthly,°C
DE148,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.90,monthly,°C
DE149,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.57,monthly,°C
DE149,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.83,monthly,°C
DE149,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.48,monthly,°C
DE149,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.63,monthly,°C
DE211,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,21.05,monthly,°C
DE211,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.27,monthly,°C
DE211,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.78,monthly,°C
DE211,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.89,monthly,°C
DE212,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,22.11,monthly,°C
DE212,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,25.11,monthly,°C
DE212,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,23.72,monthly,°C
DE212,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,23.91,monthly,°C
DE213,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,21.53,monthly,°C
DE213,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.89,monthly,°C
DE213,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.71,monthly,°C
DE213,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.71,monthly,°C
DE119,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.71,monthly,°C
DE119,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,22.17,monthly,°C
DE119,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.92,monthly,°C
DE119,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.95,monthly,°C
DE11A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.65,monthly,°C
DE11A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.65,monthly,°C
DE11A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.01,monthly,°C
DE11A,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.83,monthly,°C
DE234,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,18.27,monthly,°C
DE234,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.41,monthly,°C
DE234,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,20.37,monthly,°C
DE234,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,20.51,monthly,°C
DE235,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,16.39,monthly,°C
DE235,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,21.69,monthly,°C
DE235,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,19.39,monthly,°C
DE235,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,19.32,monthly,°C
DE115,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.87,monthly,°C
DE115,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.27,monthly,°C
DE115,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.61,monthly,°C
DE115,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,22.91,monthly,°C
DE116,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.95,monthly,°C
DE116,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.83,monthly,°C
DE116,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.86,monthly,°C
DE116,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.83,monthly,°C
DE117,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,22.01,monthly,°C
DE117,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.51,monthly,°C
DE117,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,23.60,monthly,°C
DE117,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,24.29,monthly,°C
DE118,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.47,monthly,°C
DE118,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,24.33,monthly,°C
DE118,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,22.29,monthly,°C
DE118,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,22.25,monthly,°C
DEA27,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,19.95,monthly,°C
DEA27,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.77,monthly,°C
DEA27,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,mean,21.80,monthly,°C
DEA27,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,median,21.77,monthly,°C
DE40D,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,min,16.49,monthly,°C
DE40D,2021-08-01,MODIS LST Daytime Monthly 5km,numerical,max,23.45,monthly,°C
